시군명,컨텐츠제목,컨텐츠타입,대분류,중분류,소분류,도로명주소,지번주소,우편번호,전화번호,원본대표이미지,썸네일대표이미지,컨텐츠등록시간,컨텐츠수정시간,WGS84위도,WGS84경도
안산시,유니스의정원,관광지,인문(문화/예술/역사),체험관광지,산,경기도 안산시 상록구 반월천북길 139,경기도 안산시 상록구 팔곡일동 163-2번지,15519,,http://tong.visitkorea.or.kr/cms/resource/15/1950015_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/1950015_image3_1.jpg,2021-01-13 10:32:02,2021-01-21 10:20:54,37.3115187832,126.8890797505
안산시,유리섬박물관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 안산시 단원구 부흥로 254,경기도 안산시 단원구 대부남동 3-13번지,15650,,http://tong.visitkorea.or.kr/cms/resource/84/1796484_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/1796484_image3_1.jpg,2013-10-11 10:41:55,2021-04-06 10:02:51,37.2197885275,126.6023925616
안산시,종이미술관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 안산시 단원구 대남로 233,경기도 안산시 단원구 대부남동 460-134번지,15649,,,,2020-11-23 15:33:44,2021-05-21 15:40:33,37.2242674689,126.5764820068
안산시,최용신기념관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 안산시 상록구 샘골서길 64,경기도 안산시 상록구 본오동 879-4번지,15539,,,,2016-01-15 17:27:18,2021-04-15 10:50:22,37.2996169619,126.8627620008
안산시,한양대학교 게스트하우스,숙박,숙박,숙박시설,산,경기도 안산시 상록구 한양대학로 55,경기도 안산시 상록구 사동 1271번지,15588,031-436-6000,http://tong.visitkorea.or.kr/cms/resource/24/1159724_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/1159724_image3_1.jpg,2012-07-04 15:11:29,2020-05-29 09:08:27,37.2969548605,126.8327721827
안산시,호텔스퀘어,숙박,숙박,숙박시설,산,경기도 안산시 단원구 동산로 81,경기도 안산시 단원구 원시동 774-3번지,15433,031-490-2000,http://tong.visitkorea.or.kr/cms/resource/32/2542732_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2542732_image2_1.jpg,2018-04-12 10:00:56,2020-09-15 16:32:04,37.3144896119,126.7989754170
안성시,[백년가게]장안면옥,음식점,음식,음식점,산,경기도 안성시 중앙로371번길 54,경기도 안성시 연지동 157-2번지,17580,031-675-4703,http://tong.visitkorea.or.kr/cms/resource/08/2609708_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2609708_image2_1.jpg,2019-07-04 14:51:30,2021-02-19 16:17:28,37.0099231797,127.2694812958
안성시,낙원역사공원,관광지,인문(문화/예술/역사),휴양관광지,산,,경기도 안성시 장기로91번길 22 (낙원동),,,http://tong.visitkorea.or.kr/cms/resource/08/2480308_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2480308_image2_1.jpg,2003-11-06 00:00:00,2021-02-19 10:10:57,,
안성시,동아방송예술대학교 DIMA아트센터,문화시설,인문(문화/예술/역사),문화시설,산,경기도 안성시 삼죽면 동아예대길 47,경기도 안성시 삼죽면 진촌리 632-18번지 동아방송예술대학교 엔터테인먼트관,17516,,http://tong.visitkorea.or.kr/cms/resource/92/2554092_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/92/2554092_image2_1.JPG,2018-07-17 16:42:33,2021-05-03 15:13:54,37.0623757353,127.3532789167
안성시,레이크힐스 골프텔 안성,숙박,숙박,숙박시설,산,경기도 안성시 양성면 양성로 349-61,경기도 안성시 양성면 산정리 163-22번지,17501,031-660-7401,http://tong.visitkorea.or.kr/cms/resource/91/1336891_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/1336891_image3_1.jpg,2005-02-04 00:00:00,2020-10-20 16:30:47,37.0852193993,127.2006417554
안성시,맛집막국수,음식점,음식,음식점,산,경기도 안성시 고삼면 안성대로 2126,경기도 안성시 고삼면 가유리 788-2번지,17505,031-674-7559,http://tong.visitkorea.or.kr/cms/resource/03/1846803_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1846803_image2_1.jpg,2013-09-25 13:55:42,2020-05-15 17:54:13,37.1002470388,127.2561198127
안성시,미리내 성지,관광지,인문(문화/예술/역사),역사관광지,산,경기도 안성시 양성면 미리내성지로 420,경기도 안성시 양성면 미산리 12-1번지,17500,,http://tong.visitkorea.or.kr/cms/resource/23/1589723_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/1589723_image3_1.jpg,2003-10-20 00:00:00,2021-04-26 17:19:45,37.1484251970,127.2591407612
안성시,박두진 문학관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 안성시 보개면 남사당로 198-11,경기도 안성시 보개면 복평리 296번지,17508,,,,2019-11-25 14:02:55,2020-12-24 13:44:37,37.0349751725,127.3108513781
안성시,소나무향기,음식점,음식,음식점,산,경기도 안성시 양성면 안성맞춤대로 2184-5,경기도 안성시 양성면 노곡리 247-2번지,17500,031-673-9958,http://tong.visitkorea.or.kr/cms/resource/77/2371177_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2371177_image3_1.jpg,2013-08-19 16:40:56,2020-07-10 17:04:15,37.1045611426,127.2543165363
안성시,솔밭공원,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 안성시 안성맞춤대로 1143,경기도 안성시 금산동 198-2번지,17569,,http://tong.visitkorea.or.kr/cms/resource/80/757280_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/757280_image3_1.jpg,2005-05-17 00:00:00,2020-12-04 10:43:29,37.0146889168,127.2680055571
안성시,아쿠아필드 안성,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 안성시 공도읍 서동대로 3930-39,경기도 안성시 공도읍 진사리 354번지,17563,,http://tong.visitkorea.or.kr/cms/resource/23/2717623_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2717623_image2_1.jpg,2021-05-20 09:25:11,2021-05-21 11:43:07,36.9945235041,127.1471670216
안성시,안성 3.1운동기념관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 안성시 원곡면 만세로 868,경기도 안성시 원곡면 칠곡리 2-18번지,17555,,http://tong.visitkorea.or.kr/cms/resource/29/1589729_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/1589729_image3_1.jpg,2004-12-28 00:00:00,2021-01-20 15:20:27,37.0627792532,127.1752865570
안성시,안성 남사당 공연장,문화시설,인문(문화/예술/역사),문화시설,산,경기도 안성시 보개면 남사당로 198-2,경기도 안성시 보개면 복평리 302-8번지,17508,,http://tong.visitkorea.or.kr/cms/resource/81/1781881_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1781881_image3_1.jpg,2005-03-09 00:00:00,2021-05-06 14:36:09,37.0318367666,127.3099709131
안성시,안성 서일농원,관광지,인문(문화/예술/역사),체험관광지,산,경기도 안성시 일죽면 금일로 332-17,경기도 안성시 일죽면 화봉리 389-3번지,17528,,http://tong.visitkorea.or.kr/cms/resource/22/1221922_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/1221922_image3_1.jpg,2005-05-17 00:00:00,2021-05-21 09:43:17,37.0813761293,127.4762154612
안성시,안성맞춤가족공원,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 안성시 공도읍 대림동산길 36,경기도 안성시 공도읍 마정리 112-52번지,17548,,http://tong.visitkorea.or.kr/cms/resource/74/757274_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/757274_image3_1.jpg,2003-11-20 00:00:00,2021-01-07 16:03:31,37.0138222218,127.2027318269
안성시,안성맞춤박물관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 안성시 대덕면 서동대로 4726-15,경기도 안성시 대덕면 내리 399-5번지,17546,,http://tong.visitkorea.or.kr/cms/resource/80/1589680_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1589680_image3_1.jpg,2004-12-23 00:00:00,2021-01-08 15:12:07,37.0113686054,127.2283474984
안성시,안성문화원,문화시설,인문(문화/예술/역사),문화시설,산,경기도 안성시 보개면 종합운동장로 203,경기도 안성시 보개면 양복리 238-2번지,17508,,http://tong.visitkorea.or.kr/cms/resource/00/191200_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/191200_image3_1.jpg,2004-12-23 00:00:00,2020-10-13 14:34:44,37.0150005358,127.3233448700
안성시,안성시립도서관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 안성시 안성맞춤대로 1150,경기도 안성시 금산동 189번지,17587,,http://tong.visitkorea.or.kr/cms/resource/14/191414_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/191414_image3_1.jpg,2006-09-28 00:00:00,2021-04-15 13:52:51,37.0152577418,127.2684759583
안성시,안성컨트리클럽,레포츠,레포츠,육상 레포츠,산,경기도 안성시 죽산면 걸미로 487,경기도 안성시 죽산면 장계리 799-16번지,17522,,,,2004-12-28 00:00:00,2021-02-25 13:40:55,37.0385737233,127.4131912627
안성시,안성팜랜드,관광지,인문(문화/예술/역사),산업관광지,산,경기도 안성시 공도읍 대신두길 28,경기도 안성시 공도읍 신두리 451번지,17558,,http://tong.visitkorea.or.kr/cms/resource/83/2653983_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2653983_image3_1.jpg,2016-12-19 11:35:59,2021-05-20 17:16:30,36.9920854519,127.1944218309
안성시,안성허브마을,관광지,인문(문화/예술/역사),체험관광지,산,경기도 안성시 삼죽면 국사봉로 641-14,경기도 안성시 삼죽면 내강리 507-7번지,17514,031-671-6969,http://tong.visitkorea.or.kr/cms/resource/16/1589716_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/1589716_image3_1.jpg,2012-05-08 10:13:36,2021-05-28 14:19:40,37.0650498128,127.3580769006
안성시,이경순 소리박물관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 안성시 삼죽면 동아예대길 47,경기도 안성시 삼죽면 진촌리 632-18번지,17516,,http://tong.visitkorea.or.kr/cms/resource/38/1593238_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1593238_image3_1.jpg,2007-03-28 00:00:00,2020-10-13 14:36:01,37.0623757353,127.3532789167
안성시,중앙대학교박물관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 안성시 대덕면 서동대로 4726,경기도 안성시 대덕면 내리 72-1번지,17546,,http://tong.visitkorea.or.kr/cms/resource/06/1941706_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/1941706_image3_1.jpg,2004-12-23 00:00:00,2021-04-05 16:27:46,37.0084587035,127.2291109465
안성시,칠장사(안성),관광지,인문(문화/예술/역사),역사관광지,산,경기도 안성시 죽산면 칠장로 399-18,경기도 안성시 죽산면 칠장리 764번지,17524,,,,2003-04-22 00:00:00,2021-06-23 17:59:06,37.0263280823,127.3967906373
안양시,CS프리미어관광호텔,숙박,숙박,숙박시설,산,경기도 안양시 만안구 경수대로 1180,경기도 안양시 만안구 안양동 16-10번지,13914,031-478-0100,http://tong.visitkorea.or.kr/cms/resource/91/2380891_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2380891_image2_1.jpg,2016-04-27 09:38:56,2021-01-26 14:04:41,37.4159845198,126.9169472488
안양시,PAT(피에이티),쇼핑,쇼핑,쇼핑,산,경기도 안양시 동안구 흥안대로 457-28,경기도 안양시 동안구 평촌동 85-7번지,14058,,http://tong.visitkorea.or.kr/cms/resource/11/2680011_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2680011_image2_1.jpg,2020-11-02 13:03:53,2021-02-01 10:26:47,37.3956217072,126.9744405467
안양시,김중업 건축박물관 (옛 유유산업 공장),관광지,인문(문화/예술/역사),산업관광지,산,경기도 안양시 만안구 예술공원로103번길 4,경기도 안양시 만안구 석수동 212-1번지,13912,,,,2016-12-19 17:11:02,2021-01-25 13:26:04,37.4183798984,126.9183187069
안양시,박달시장,쇼핑,쇼핑,쇼핑,산,경기도 안양시 만안구 박달우회로124번길 41,경기도 안양시 만안구 박달동 52-1번지,13986,,http://tong.visitkorea.or.kr/cms/resource/17/1941717_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/1941717_image3_1.jpg,2007-07-05 00:00:00,2021-02-03 13:18:21,37.4057818272,126.9098400624
안양시,삼원프라자호텔,숙박,숙박,숙박시설,산,경기도 안양시 만안구 장내로139번길 7,경기도 안양시 만안구 안양동 674-251번지,13992,031-448-6671,http://tong.visitkorea.or.kr/cms/resource/18/1336918_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/1336918_image3_1.jpg,2004-04-28 00:00:00,2020-01-21 16:49:56,37.3981473497,126.9226440821
안양시,시골죽집,음식점,음식,음식점,산,경기도 안양시 만안구 안양로291번길 21,경기도 안양시 만안구 안양동 676-126번지,14001,031-466-9955,,,2008-12-15 13:52:01,2020-02-14 14:14:32,37.3977142174,126.9207041588
안양시,싼타루치아,음식점,음식,음식점,산,경기도 안양시 동안구 시민대로 230,경기도 안양시 동안구 관양동 1591번지,14067,031-444-7000,,,2009-09-23 17:36:45,2020-01-29 18:26:24,37.3923317778,126.9565123356
안양시,안양 남부시장,쇼핑,쇼핑,쇼핑,산,,경기도 안양시 만안구 안양로248번길 19-11 (안양동),13996,031-449-7400,http://tong.visitkorea.or.kr/cms/resource/43/1941743_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/1941743_image3_1.jpg,2007-07-05 00:00:00,2021-06-28 10:34:56,,
안양시,안양 농수산물도매시장,쇼핑,쇼핑,쇼핑,산,경기도 안양시 동안구 흥안대로 313,경기도 안양시 동안구 평촌동 934-1번지,14104,031-8045-2631,,,2012-11-22 17:04:29,2021-03-10 17:48:56,37.3831019563,126.9704727553
안양시,안양 중앙공원,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 안양시 동안구 관평로 149,경기도 안양시 동안구 평촌동 895번지,14067,,http://tong.visitkorea.or.kr/cms/resource/56/1589756_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/1589756_image3_1.jpg,2012-05-08 10:27:09,2020-06-22 15:54:18,37.3901364426,126.9613293346
안양시,안양 중앙시장,쇼핑,쇼핑,쇼핑,산,경기도 안양시 만안구 냉천로 196,경기도 안양시 만안구 안양동 676-44번지,14001,안양중앙시장 : 031-449-6047<br> 안양중앙시장상인회 : 031-447-9963<br><br>,http://tong.visitkorea.or.kr/cms/resource/45/1941745_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/1941745_image3_1.jpg,2003-01-15 00:00:00,2021-05-11 17:34:55,37.3975739203,126.9196658300
안양시,안양문화원,문화시설,인문(문화/예술/역사),문화시설,산,경기도 안양시 만안구 현충로 53,경기도 안양시 만안구 안양동 472-9번지,14089,,http://tong.visitkorea.or.kr/cms/resource/88/1852788_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/1852788_image3_1.jpg,2007-11-06 01:33:24,2020-12-31 13:09:09,37.3904291136,126.9258325076
안양시,안양시시설관리공단 빙상장,레포츠,레포츠,육상 레포츠,산,경기도 안양시 동안구 평촌대로 389,경기도 안양시 동안구 비산동 1023번지,13918,,http://tong.visitkorea.or.kr/cms/resource/51/1852951_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/1852951_image3_1.jpg,2007-06-22 00:00:00,2020-10-30 15:45:14,37.4051419651,126.9452337376
안양시,안양실내체육관,레포츠,레포츠,육상 레포츠,산,경기도 안양시 동안구 평촌대로 389,경기도 안양시 동안구 비산동 1023번지,13918,031-389-5228,http://tong.visitkorea.or.kr/cms/resource/26/2353426_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2353426_image3_1.jpg,2016-02-01 16:28:13,2020-09-01 13:44:48,37.4051419651,126.9452337376
안양시,안양아트센터,문화시설,인문(문화/예술/역사),문화시설,산,경기도 안양시 만안구 문예로36번길 16,경기도 안양시 만안구 안양동 549번지,14093,,,,2007-11-06 01:41:53,2020-12-16 13:35:31,37.3846057882,126.9313328724
안양시,안양예술공원,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 안양시 만안구 예술공원로 131,경기도 안양시 만안구 석수동 240-18번지,13912,031-8045-5496,,,2003-11-06 00:00:00,2021-03-19 14:27:41,37.4190630619,126.9197712709
안양시,안양종합운동장,레포츠,레포츠,육상 레포츠,산,경기도 안양시 동안구 평촌대로 389,경기도 안양시 동안구 비산동 1023번지,13918,031-389-5220,http://tong.visitkorea.or.kr/cms/resource/00/1852800_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1852800_image3_1.jpg,2013-11-14 17:02:32,2021-06-02 15:55:47,37.4051419651,126.9452337376
안양시,안양종합운동장(실내.외수영장),레포츠,레포츠,수상 레포츠,산,경기도 안양시 동안구 평촌대로 389,경기도 안양시 동안구 비산동 1023번지,13918,종합운동장사업부 031-389-5234,http://tong.visitkorea.or.kr/cms/resource/07/1852807_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1852807_image3_1.jpg,2002-07-15 00:00:00,2021-03-19 14:28:38,37.4051419651,126.9452337376
안양시,이조성쑥돌밥설렁탕,음식점,음식,음식점,산,경기도 안양시 동안구 관악대로 181,경기도 안양시 동안구 비산동 379-10번지,13920,031-386-9966,,,2009-09-24 09:11:08,2020-01-29 17:49:15,37.3991517666,126.9441480804
안양시,진성장어,음식점,음식,음식점,산,경기도 안양시 동안구 귀인로 295,경기도 안양시 동안구 평촌동 170-1번지,14060,031-422-6677,http://tong.visitkorea.or.kr/cms/resource/10/1943510_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1943510_image3_1.jpg,2009-09-24 10:46:15,2020-01-30 16:18:15,37.3889648971,126.9713691434
안양시,평촌아트홀,문화시설,인문(문화/예술/역사),문화시설,산,경기도 안양시 동안구 평촌대로 76,경기도 안양시 동안구 호계동 1112번지,14105,,,,2008-10-06 11:35:09,2020-12-17 14:35:26,37.3799811839,126.9640224898
양주시,가나아트파크,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 양주시 장흥면 권율로 117,경기도 양주시 장흥면 일영리 6-7번지,11520,,http://tong.visitkorea.or.kr/cms/resource/46/2010746_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2010746_image3_1.jpg,2006-08-07 00:00:00,2020-12-04 09:38:13,37.7256376098,126.9499667560
양주시,가마골백숙,음식점,음식,음식점,산,경기도 양주시 장흥면 북한산로 1028,경기도 양주시 장흥면 교현리 152-17번지,11523,031-861-4800,http://tong.visitkorea.or.kr/cms/resource/27/2525527_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2525527_image2_1.jpg,2017-12-26 10:01:32,2021-01-25 13:41:09,37.7135945211,126.9713290891
양주시,송암스페이스센터,관광지,자연,자연관광지,산,경기도 양주시 장흥면 권율로185번길 103,경기도 양주시 장흥면 석현리 410-1번지,11519,,,,2007-10-25 00:00:00,2020-06-05 14:41:37,37.7358517438,126.9427525848
양주시,신흥레저타운,관광지,인문(문화/예술/역사),휴양관광지,산,,경기도 양주시 장흥면 삼상리,11524,,http://tong.visitkorea.or.kr/cms/resource/81/757381_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/757381_image3_1.jpg,2006-06-14 00:00:00,2021-01-15 11:31:28,,
양주시,양주시립 회암사지박물관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 양주시 회암사길 11,경기도 양주시 율정동 299-1번지,11464,,http://tong.visitkorea.or.kr/cms/resource/47/2546147_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2546147_image3_1.jpg,2018-05-09 10:29:30,2021-03-22 17:29:12,37.8412152854,127.1029730840
양주시,양주시문화예술회관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 양주시 광적면 부흥로618번길 303,경기도 양주시 광적면 광석리 132번지,11502,,,,2007-11-06 01:50:55,2020-12-04 13:20:38,37.8133019622,126.9721753492
양주시,오리전문점 여가네,음식점,음식,음식점,산,경기도 양주시 남면 삼일로 755,경기도 양주시 남면 입암리 113-1번지,11405,031-867-6446,,,2013-09-05 17:35:18,2020-05-26 17:11:12,37.8826078444,126.9979609632
양주시,장욱진미술관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 양주시 장흥면 권율로 193,경기도 양주시 장흥면 석현리 산1번지,11519,,,,2021-01-27 16:56:12,2021-03-09 17:22:24,37.7328178171,126.9492554212
양주시,장흥관광지,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 양주시 장흥면 권율로 193,경기도 양주시 장흥면 석현리 산1번지,11519,,http://tong.visitkorea.or.kr/cms/resource/88/188788_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/188788_image3_1.jpg,2006-06-14 00:00:00,2021-06-02 17:31:59,37.7328178171,126.9492554212
양주시,조명박물관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 양주시 광적면 광적로 235-48,경기도 양주시 광적면 석우리 633번지,11414,,http://tong.visitkorea.or.kr/cms/resource/65/2375865_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2375865_image2_1.jpg,2006-02-27 00:00:00,2021-05-26 17:03:46,37.8361021260,126.9675239549
양주시,청암민속박물관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 양주시 장흥면 권율로 83-5,경기도 양주시 장흥면 일영리 36-7번지,11520,,http://tong.visitkorea.or.kr/cms/resource/24/1592024_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/1592024_image3_1.jpg,2006-06-19 00:00:00,2021-06-23 17:52:55,37.7220577433,126.9457721292
양평군,C 아트뮤지엄(숲속의 미술공원),문화시설,인문(문화/예술/역사),문화시설,산,경기도 양평군 양동면 다락근이길 57-13,경기도 양평군 양동면 단석리 415-6번지,12538,,http://tong.visitkorea.or.kr/cms/resource/64/1099664_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/1099664_image3_1.jpg,2009-05-15 09:26:10,2021-01-07 14:29:26,37.3948839482,127.7373299931
양평군,㈜블랙스톤리조트 양평지점 더 힐하우스(힐하우스),숙박,숙박,숙박시설,산,경기도 양평군 강하면 강남로 489,경기도 양평군 강하면 전수리 17-3번지,12575,031-771-0001,,,2020-07-06 15:12:51,2020-07-09 16:01:45,37.5056775235,127.4381897712
양평군,구하우스미술관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 양평군 서종면 무내미길 49-12,경기도 양평군 서종면 문호리 779-5번지,12503,,http://tong.visitkorea.or.kr/cms/resource/13/2439213_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2439213_image2_1.jpg,2016-11-10 16:04:01,2020-06-18 13:55:50,37.6030546895,127.3511473489
양평군,국립 산음자연휴양림,관광지,자연,자연관광지,산,경기도 양평군 단월면 고북길 347,경기도 양평군 단월면 산음리 산124번지,12527,,http://tong.visitkorea.or.kr/cms/resource/05/2669005_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2669005_image3_1.jpg,2003-08-11 00:00:00,2021-03-22 15:35:43,37.5961391250,127.5752067975
양평군,국립양평치유의숲,관광지,자연,자연관광지,산,경기도 양평군 양동면 황거길 262-10,경기도 양평군 양동면 매월리 산27번지,12537,,http://tong.visitkorea.or.kr/cms/resource/96/2554096_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2554096_image2_1.jpg,2018-07-17 16:43:33,2021-05-26 14:22:07,37.4611900744,127.7181355319
양평군,도자기체험미술관 비즘,문화시설,인문(문화/예술/역사),문화시설,산,경기도 양평군 서종면 황순원로 165,경기도 양평군 서종면 수능리 301-1번지,12504,,http://tong.visitkorea.or.kr/cms/resource/00/1941700_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1941700_image3_1.jpg,2014-08-27 11:39:25,2020-10-13 14:42:28,37.5954744794,127.3833337381
양평군,두머리부엌,음식점,음식,음식점,산,경기도 양평군 양서면 양수로 166-1,경기도 양평군 양서면 양수리 564-4번지,12585,070-4134-8955,http://tong.visitkorea.or.kr/cms/resource/72/2538972_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2538972_image3_1.jpg,2018-03-08 15:25:08,2020-04-29 16:55:41,37.5452765867,127.3180598260
양평군,두메향기,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 양평군 양서면 목왕로592번길 62-59,경기도 양평군 양서면 목왕리 87번지,12579,,http://tong.visitkorea.or.kr/cms/resource/55/2457055_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2457055_image2_1.jpg,2016-12-14 17:50:19,2021-06-03 10:46:48,37.5525182966,127.3857782285
양평군,미진메밀마을,음식점,음식,음식점,산,경기도 양평군 서종면 북한강로 783-1,경기도 양평군 서종면 문호리 761-8번지,12502,031-773-9960,,,2013-09-27 16:20:26,2021-01-20 13:28:02,37.6072161222,127.3489410952
양평군,블룸비스타,숙박,숙박,숙박시설,산,경기도 양평군 강하면 강남로 316,경기도 양평군 강하면 전수리 1235번지,12575,031-770-8888,http://tong.visitkorea.or.kr/cms/resource/81/2358781_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2358781_image2_1.jpg,2016-01-05 09:34:14,2020-12-14 16:50:31,37.5002866710,127.4218235393
양평군,사나사(양평),관광지,인문(문화/예술/역사),역사관광지,산,경기도 양평군 옥천면 사나사길 329,경기도 양평군 옥천면 용천리 302번지,12506,,http://tong.visitkorea.or.kr/cms/resource/89/2707289_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2707289_image3_1.jpg,2003-12-09 00:00:00,2021-02-25 16:46:51,37.5385121627,127.5063275216
양평군,세미원,관광지,자연,자연관광지,산,경기도 양평군 양서면 양수로 93,경기도 양평군 양서면 용담리 428-8번지,12584,,http://tong.visitkorea.or.kr/cms/resource/78/2612478_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2612478_image3_1.jpg,2008-01-14 15:26:06,2021-06-11 14:05:39,37.5409409749,127.3239565831
양평군,세미원 연꽃여행,행사/공연/축제,인문(문화/예술/역사),축제,산,경기도 양평군 양서면 양수로 93,경기도 양평군 양서면 용담리 428-8번지,12584,031-775-1835,http://tong.visitkorea.or.kr/cms/resource/56/2550256_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2550256_image2_1.jpg,2018-06-08 09:57:50,2021-06-15 10:11:27,37.5409409749,127.3239565831
양평군,소노문 양평 (구 대명리조트 양평),숙박,숙박,숙박시설,산,경기도 양평군 개군면 신내길7번길 55,경기도 양평군 개군면 공세리 389-7번지,12566,1588-4888,,,2007-10-12 00:00:00,2020-10-15 14:07:31,37.4692648893,127.5326147650
양평군,수미마을,관광지,인문(문화/예술/역사),체험관광지,산,경기도 양평군 단월면 수미길52번길 2-1,경기도 양평군 단월면 봉상리 500-2번지,12529,,http://tong.visitkorea.or.kr/cms/resource/25/2632725_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/25/2632725_image2_1.bmp,2013-04-24 15:47:32,2020-12-17 10:38:07,37.5153444315,127.6482370136
양평군,쉐르빌 온천 호텔,숙박,숙박,숙박시설,산,경기도 양평군 개군면 신내길7번길 37,경기도 양평군 개군면 공세리 389-2번지,12566,031-774-4101~3,http://tong.visitkorea.or.kr/cms/resource/14/1807314_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/1807314_image3_1.jpg,2013-04-30 10:05:07,2020-11-09 15:41:44,37.4682377997,127.5308501617
양평군,아띠울펜션,숙박,숙박,숙박시설,산,경기도 양평군 단월면 고북길 245,경기도 양평군 단월면 산음리 859-1번지,12527,031-774-4264,http://tong.visitkorea.or.kr/cms/resource/94/1893194_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1893194_image3_1.jpg,2007-08-08 00:00:00,2020-10-13 13:22:12,37.5908224952,127.5864040662
