업종명,업소명,소재지도로명,소재지지번,위도,경도,연락처,데이터기준일자
일반음식점,부자식당,경기도 양평군 지평면 지평로 846,경기도 양평군 지평면 옥현리 1024,37.4382096188,127.6206042952,,2021-06-21
일반음식점,양평기사식당,경기도 양평군 옥천면 마유산로 544,경기도 양평군 옥천면 신복리 731-1,37.5321538919,127.4698706031,,2021-06-21
일반음식점,공감,경기도 양평군 용문면 용문로 531,경기도 양평군 용문면 마룡리 451-8,37.4976168602,127.6038658441,,2021-06-21
일반음식점,레이트커피,경기도 양평군 양평읍 시민로39번길 4,경기도 양평군 양평읍 양근리 176-7,37.4907129150,127.4961991696,,2021-06-21
일반음식점,배로농원,경기도 양평군 양서면 골용진길39번길 5-1,경기도 양평군 양서면 양수리 361-1,37.5558908708,127.3276010436,,2021-06-21
일반음식점,남원골추어탕,경기도 양평군 양평읍 양근로180번길 1,경기도 양평군 양평읍 양근리 340-1 정동건물,37.4900004269,127.4894798901,,2021-06-21
일반음식점,OHANA,경기도 양평군 양평읍 중앙로 194,경기도 양평군 양평읍 백안리 501-10,37.4906585110,127.5095134887,,2021-06-21
일반음식점,오늘도 떡볶이,경기도 양평군 양평읍 양평시장길 16,경기도 양평군 양평읍 양근리 358-1,37.4904963748,127.4919684724,,2021-06-21
일반음식점,역전마당,경기도 양평군 양서면 국수역길 46,경기도 양평군 양서면 국수리 268-8 (1층),37.5155391382,127.3997643962,,2021-06-21
일반음식점,양수리추어탕,경기도 양평군 양서면 북한강로 30,경기도 양평군 양서면 양수리 963,37.5466156393,127.3213621617,,2021-06-21
일반음식점,엄마의곳간,경기도 양평군 서종면 무내미길 48-1,경기도 양평군 서종면 문호리 390-1,37.6035881490,127.3524717961,,2021-06-21
일반음식점,애주애차,경기도 양평군 용문면 용문시장3길 8,경기도 양평군 용문면 다문리 326-8 1층,37.4846086071,127.5949572601,,2021-06-21
일반음식점,장원,경기도 양평군 양서면 두물머리길8번길 16,경기도 양평군 양서면 양수리 657,37.5440691541,127.3183118032,,2021-06-21
일반음식점,정찬,경기도 양평군 양평읍 양근강변길 74,경기도 양평군 양평읍 양근리 435-15,37.4900003107,127.4882468843,,2021-06-21
일반음식점,산골옛날통닭,경기도 양평군 용문면 용문로 342,경기도 양평군 용문면 다문리 742-9,37.4832586704,127.5922861654,,2021-06-21
일반음식점,몽촌,경기도 양평군 서종면 잠실2길 5,경기도 양평군 서종면 도장리 268-2,37.6080241842,127.3773093328,,2021-06-21
일반음식점,황태국밥,경기도 양평군 서종면 북한강로 649,경기도 양평군 서종면 문호리 962-1,37.5960237573,127.3508328436,,2021-06-21
일반음식점,길소주방,경기도 양평군 양동면 학둔지아래길 96,경기도 양평군 양동면 쌍학리 751-3,37.4188157899,127.7545494691,,2021-06-21
일반음식점,무모한초밥 양평점,경기도 양평군 양평읍 양평시장길 13,경기도 양평군 양평읍 양근리 356-1,37.4902349749,127.4919232523,,2021-06-21
일반음식점,린네,경기도 양평군 강상면 학곡길 58-14,경기도 양평군 강상면 송학리 657-11,37.4761335255,127.4680835249,,2021-06-21
일반음식점,미스로스웰,경기도 양평군 양평읍 백안길 37,경기도 양평군 양평읍 백안리 390-13,37.4953177692,127.5168108235,,2021-06-21
일반음식점,엘리스(Alice),경기도 양평군 양평읍 양평시장1길 6,경기도 양평군 양평읍 양근리 354-4,37.4895319334,127.4923079329,,2021-06-21
일반음식점,doap,경기도 양평군 용문면 용문로 333,경기도 양평군 용문면 다문리 705-8,37.4830068944,127.5915054021,,2021-06-21
일반음식점,오복치킨피자,경기도 양평군 강하면 강남로 410,경기도 양평군 강하면 전수리 498-1,37.5043299257,127.4300107598,,2021-06-21
일반음식점,신내옛날통닭,경기도 양평군 개군면 신내길 11,경기도 양평군 개군면 공세리 328-1,37.4654351735,127.5282933396,,2021-06-21
일반음식점,주거니받거니호프,경기도 양평군 개군면 하자포길 36,경기도 양평군 개군면 하자포리 218-4,37.4264569939,127.5380213438,,2021-06-21
일반음식점,서종the김밥,경기도 양평군 서종면 북한강로 988,경기도 양평군 서종면 문호리 620-1,37.6245917695,127.3542434698,,2021-06-21
일반음식점,온달집,경기도 양평군 양서면 북한강로 43,경기도 양평군 양서면 양수리 551-2,37.5478594065,127.3212912694,,2021-06-21
일반음식점,원조만리양꼬치숯불구이,경기도 양평군 양평읍 양평시장길17번길 8,경기도 양평군 양평읍 양근리 351-5,37.4898743801,127.4912558855,,2021-06-21
일반음식점,맷돌순두부,경기도 양평군 지평면 지평의병로 366,경기도 양평군 지평면 망미리 919-10,37.4612541172,127.6546772899,,2021-06-21
일반음식점,큰맘할매순대국옥천점,경기도 양평군 옥천면 옥천창말길 1-8,경기도 양평군 옥천면 옥천리 881-5,37.5105235826,127.4503268501,,2021-06-21
일반음식점,도도카페(Do Do cafe),경기도 양평군 양동면 양동로 1875,경기도 양평군 양동면 쌍학리 96-10,37.4128315398,127.7541337057,,2021-06-21
일반음식점,족발러,경기도 양평군 양평읍 남북로 82,경기도 양평군 양평읍 공흥리 468-16,37.4899017209,127.5023755432,,2021-06-21
일반음식점,용문산보리밥,경기도 양평군 용문면 조계골길 79-1,경기도 양평군 용문면 신점리 455-1,37.5499199559,127.5850549101,,2021-06-21
일반음식점,오투닭갈비부대찌개,경기도 양평군 양평읍 양평시장1길 14,경기도 양평군 양평읍 양근리 352-3,37.4899645343,127.4914934264,,2021-06-21
일반음식점,곽선생왕만두,경기도 양평군 양서면 양수로 153,경기도 양평군 양서면 양수리 650-16,37.5442959176,127.3192395062,,2021-06-21
일반음식점,연바다꾸이,경기도 양평군 강상면 강남로 734,경기도 양평군 강상면 병산리 362-10,37.4937167113,127.4598178906,,2021-06-21
일반음식점,아이엠돈까스,경기도 양평군 양평읍 십리길14번길 1,경기도 양평군 양평읍 양근리 139-12,37.4950301644,127.4907348985,,2021-06-21
일반음식점,주식회사 서종옥,경기도 양평군 서종면 북한강로 992,경기도 양평군 서종면 문호리 623,37.6247733772,127.3553310219,,2021-06-21
일반음식점,팔선,경기도 양평군 개군면 공서울길 43-24,경기도 양평군 개군면 공세리 295-2,37.4678500791,127.5313475826,,2021-06-21
일반음식점,692서서갈비양수리점(빨간집),경기도 양평군 양서면 양수로118번길 69,경기도 양평군 양서면 용담리 산 5-1,37.5476477856,127.3244276004,,2021-06-21
일반음식점,죽이야기,경기도 양평군 용문면 용문로371번길 7,경기도 양평군 용문면 다문리 726-3 야록학원,37.4855830418,127.5937594946,,2021-06-21
일반음식점,그린밸리,경기도 양평군 청운면 중재골길 144,경기도 양평군 청운면 갈운리 1523,37.5178669938,127.7669146207,,2021-06-21
일반음식점,옥천타운,경기도 양평군 옥천면 사나사길 207-10,경기도 양평군 옥천면 용천리 317-1 옥천타운,37.5305893652,127.5002943016,,2021-06-21
일반음식점,중원산나래,경기도 양평군 용문면 중원산로 525,경기도 양평군 용문면 중원리 528-1,37.5466097918,127.6188881928,,2021-06-21
일반음식점,초밥이트소(eat 所),경기도 양평군 용문면 용문로 353,경기도 양평군 용문면 다문리 728-18,37.4843306326,127.5931358179,,2021-06-21
일반음식점,북경반점,경기도 양평군 지평면 곡수길 12,경기도 양평군 지평면 곡수리 334-2,37.4216652457,127.6156954282,,2021-06-21
일반음식점,한남동그집,경기도 양평군 양평읍 양평시장1길 7,경기도 양평군 양평읍 양근리 304-6 1층,37.4894868455,127.4920138281,,2021-06-21
일반음식점,여기서먹자 바지락생칼국수,경기도 양평군 양평읍 중앙로 366,경기도 양평군 양평읍 도곡리 570,37.4913764420,127.5289479163,,2021-06-21
일반음식점,제주이도정어부,경기도 양평군 양서면 대심길 1,경기도 양평군 양서면 국수리 351,37.5094801228,127.3976113503,,2021-06-21
일반음식점,마롱엔티크,경기도 양평군 용문면 용문로 815,경기도 양평군 용문면 광탄리 162-2,37.5079817125,127.6318274771,,2021-06-21
일반음식점,겨울이 머무는 집,경기도 양평군 양평읍 대흥로 204,경기도 양평군 양평읍 봉성리 224-2,37.4778664995,127.5509409445,,2021-06-21
일반음식점,양평등갈비,경기도 양평군 강상면 강남로 1016,경기도 양평군 강상면 교평리 480-2,37.4804544378,127.4849343914,,2021-06-21
일반음식점,하루엔소쿠,경기도 양평군 양서면 두물머리길20번길 7,경기도 양평군 양서면 양수리 1134-1,37.5423840370,127.3185875695,,2021-06-21
일반음식점,미스트롯,경기도 양평군 서종면 북한강로 641,경기도 양평군 서종면 문호리 952-5 (2층),37.5955633234,127.3502447103,,2021-06-21
일반음식점,양평댁,경기도 양평군 양평읍 양평시장길27번길 9,경기도 양평군 양평읍 양근리 414-3,37.4902348383,127.4901246420,,2021-06-21
일반음식점,옥녀카페소주맥주,경기도 양평군 양평읍 양평시장1길 8,경기도 양평군 양평읍 양근리 353-10 외 1필지(2층),37.4896490963,127.4920816824,,2021-06-21
일반음식점,청목장어,경기도 양평군 양서면 양수로 111,경기도 양평군 양서면 용담리 580-7,37.5415519492,127.3226533754,,2021-06-21
일반음식점,비아지오(Viaggio),경기도 양평군 양평읍 마유산로 229,경기도 양평군 양평읍 덕평리 474-5,37.5108761375,127.4901784989,,2021-06-21
일반음식점,다래주막촌,경기도 양평군 개군면 하자포길 27,경기도 양평군 개군면 하자포리 223-7,37.4256367728,127.5379192084,,2021-06-21
일반음식점,유성양꼬치,경기도 양평군 양서면 북한강로 15-1,경기도 양평군 양서면 양수리 1025,37.5453161766,127.3203690745,,2021-06-21
일반음식점,길손조개구이,경기도 양평군 양평읍 양평시장길7번길 7,경기도 양평군 양평읍 양근리 303-1,37.4890632016,127.4920025613,,2021-06-21
일반음식점,양수먹거리,경기도 양평군 양서면 양수로155번길 7,경기도 양평군 양서면 양수리 657-10,37.5439074496,127.3186631188,,2021-06-21
일반음식점,전주식당,경기도 양평군 양서면 국수역길 25,경기도 양평군 양서면 국수리 275-5,37.5138808890,127.4000721346,,2021-06-21
일반음식점,정원가든,경기도 양평군 서종면 중미산로 804,경기도 양평군 서종면 정배리 284-3,37.6017094725,127.4247876575,,2021-06-21
일반음식점,이지비네,경기도 양평군 양평읍 양평시장1길 7-1,경기도 양평군 양평읍 양근리 304-1,37.4895589418,127.4918215179,,2021-06-21
일반음식점,어가별미,경기도 양평군 양평읍 양근로 216,경기도 양평군 양평읍 양근리 283,37.4882429471,127.4918669082,,2021-06-21
일반음식점,양평동막골,경기도 양평군 양평읍 시민로 43,경기도 양평군 양평읍 양근리 172-34 외1필지,37.4906317999,127.4964593514,,2021-06-21
일반음식점,그옛날그카페,경기도 양평군 지평면 곡수길 70,경기도 양평군 지평면 곡수리 455-5 외 1필지,37.4168637009,127.6127949950,,2021-06-21
일반음식점,아구아구,경기도 양평군 양평읍 중앙로 96,경기도 양평군 양평읍 공흥리 596-2 (1층),37.4939939534,127.4993778388,,2021-06-21
일반음식점,한중식당,경기도 양평군 용문면 용문역길 15,경기도 양평군 용문면 다문리 305-20 외 1필지,37.4831128618,127.5942993328,,2021-06-21
일반음식점,몽실면당,경기도 양평군 옥천면 신복길 15,경기도 양평군 옥천면 신복리 1134,37.5233543822,127.4621785735,,2021-06-21
일반음식점,(주)공간사랑,경기도 양평군 양서면 목왕로 33,경기도 양평군 양서면 용담리 515-1,37.5437116744,127.3263386042,,2021-06-21
일반음식점,강촌감자탕,경기도 양평군 용문면 지평로 1-4,경기도 양평군 용문면 광탄리 164-4,37.5077374706,127.6326077583,,2021-06-21
일반음식점,팽오리,경기도 양평군 양서면 목왕로 17,경기도 양평군 양서면 용담리 507-1,37.5428801026,127.3247670600,,2021-06-21
일반음식점,연잎만두,경기도 양평군 양서면 목왕로 55-5,경기도 양평군 양서면 용담리 247-3,37.5454273117,127.3284288866,,2021-06-21
일반음식점,사고루,,경기도 양평군 서종면 문호리 773-1,37.6049480761,127.3515854209,,2021-06-21
일반음식점,가야컨벤션출장뷔페,경기도 양평군 양평읍 마유산로 74,경기도 양평군 양평읍 양근리 50,37.4988821090,127.4917299361,,2021-06-21
일반음식점,숲속에장어매운탕,경기도 양평군 강하면 강남로 138-12,경기도 양평군 강하면 운심리 104-1,37.4931071320,127.4033464890,,2021-06-21
일반음식점,bhc치킨 강상점,경기도 양평군 강상면 강남로 881,경기도 양평군 강상면 병산리 753,37.4895206106,127.4754079454,,2021-06-21
일반음식점,VIP카페,경기도 양평군 양평읍 양근강변길 56,경기도 양평군 양평읍 양근리 328-2,37.4888016000,127.4894008756,,2021-06-21
일반음식점,반다이크,경기도 양평군 강하면 강남로 384,경기도 양평군 강하면 전수리 510-1,37.5037425025,127.4274656469,,2021-06-21
일반음식점,붕(朋),경기도 양평군 강하면 왕창로 34,경기도 양평군 강하면 왕창리 659-1,37.4803767884,127.3896092920,,2021-06-21
일반음식점,남수포차,경기도 양평군 양서면 양수로 165,경기도 양평군 양서면 양수리 563-6 1층,37.5447126671,127.3176575220,,2021-06-21
일반음식점,소문난만두집,경기도 양평군 양평읍 시민로 15,경기도 양평군 양평읍 양근리 206-5,37.4898294487,127.4933599141,031-771-1673,2021-06-21
일반음식점,광탄곱창,경기도 양평군 용문면 넓은내4길 7,경기도 양평군 용문면 광탄리 174-1,37.5086106707,127.6336050035,031-772-0603,2021-06-21
일반음식점,만남부대찌개,경기도 양평군 지평면 곡수길 66,경기도 양평군 지평면 곡수리 451-5 외1필지,37.4171969516,127.6130667191,031-772-2446,2021-06-21
일반음식점,고봉민김밥인양평중앙점,경기도 양평군 양평읍 양평시장길 35,경기도 양평군 양평읍 양근리 422-25,37.4912803974,127.4897964514,031-772-3493,2021-06-21
일반음식점,떠들어옛날통닭,경기도 양평군 용문면 용문시장1길 5,경기도 양평군 용문면 다문리 308-14,37.4841855618,127.5942101922,031-772-5011,2021-06-21
일반음식점,육콩이네,경기도 양평군 양서면 양수로 102,경기도 양평군 양서면 용담리 535-16,37.5416259211,127.3238983738,031-773-6733,2021-06-21
일반음식점,BBQ옥천점,경기도 양평군 옥천면 고읍로 166,경기도 양평군 옥천면 옥천리 537-1,37.5211724099,127.4601313553,031-773-9178,2021-06-21
일반음식점,또래오래양평용문점,경기도 양평군 용문면 용문로 364-1,경기도 양평군 용문면 다문리 729-3,37.4846993505,127.5941995262,031-773-9469,2021-06-21
일반음식점,진짜 갈비탕,경기도 양평군 강상면 강남로 1294,경기도 양평군 강상면 화양리 308-2 덕천가,37.4588582398,127.4915534876,031-774-2579,2021-06-21
일반음식점,비어하우스,경기도 양평군 용문면 용문로 342-1,경기도 양평군 용문면 다문리 742-8,37.4833397405,127.5923541309,031-774-5114,2021-06-21
일반음식점,전주시골밥상,경기도 양평군 서종면 북한강로 789,경기도 양평군 서종면 문호리 761-4,37.6075855875,127.3488723695,031-774-5960,2021-06-21
일반음식점,민갈비앤쌈밥,경기도 양평군 양평읍 남북로 62,경기도 양평군 양평읍 창대리 649-6 1층,37.4882702481,127.5021718807,031-775-1580,2021-06-21
일반음식점,생생어장,경기도 양평군 지평면 지평시장1길 3,경기도 양평군 지평면 지평리 576-2,37.4747237887,127.6375143514,031-425-8889,2021-06-21
일반음식점,샤카원시문화포럼,경기도 양평군 단월면 경강로 3425,경기도 양평군 단월면 봉상리 384-6,37.5173417279,127.6363703797,031-506-4581,2021-06-21
일반음식점,전복깐풍기,경기도 양평군 용문면 용문시장1길 12,경기도 양평군 용문면 다문리 733-6,37.4837528601,127.5942662040,031-5176-9828,2021-06-21
일반음식점,외계인떡볶이,경기도 양평군 용문면 다문북길 69,경기도 양평군 용문면 다문리 639-4,37.4863151942,127.5911474717,031-5176-9978,2021-06-21
일반음식점,산들에농원,경기도 양평군 양서면 목왕로 5,경기도 양평군 양서면 용담리 536-9,37.5425453042,127.3238962113,031-576-9622,2021-06-21
일반음식점,피자헛,경기도 양평군 양평읍 시민로 94,경기도 양평군 양평읍 공흥리 470-4 1층,37.4905597246,127.5021153866,031-699-5555,2021-06-21
일반음식점,옛나루터,경기도 양평군 양서면 양수로172번길 4,경기도 양평군 양서면 양수리 565-2,37.5455643743,127.3176402734,031-775-5233,2021-06-21
일반음식점,빠띠오,경기도 양평군 개군면 신내길7번길 55,경기도 양평군 개군면 공세리 389-7,37.4692648893,127.5326147650,031-770-7524,2021-06-21
일반음식점,다연,경기도 양평군 개군면 신내길7번길 55,경기도 양평군 개군면 공세리 389-7,37.4692648893,127.5326147650,031-770-7524,2021-06-21
일반음식점,현대종합연수원(주)스카이라운지,경기도 양평군 강하면 강남로 316,경기도 양평군 강하면 전수리 1235 현대블룸비스타 15층 B동,37.5002866710,127.4218235393,031-770-8930,2021-06-21
일반음식점,카페테리아씨샾,경기도 양평군 양동면 양동로 758,경기도 양평군 양동면 고송리 1793 2층(F동),37.4740518976,127.6980758264,031-770-9700,2021-06-21
일반음식점,휴가든,경기도 양평군 양동면 양동로 756,경기도 양평군 양동면 고송리 산 138,37.4738121710,127.7007599634,031-770-9702,2021-06-21
일반음식점,(주)한창산업개발,,경기도 양평군 양동면 고송리 산 132 외122필지 지하1층,37.4745330354,127.7022701966,031-770-9930,2021-06-21
일반음식점,(주)한창산업개발,,경기도 양평군 양동면 고송리 산 132 외 122필지 (1~2층),37.4745330354,127.7022701966,031-770-9931,2021-06-21
일반음식점,우리밀국수마을,경기도 양평군 양평읍 양평대교길 2-1,경기도 양평군 양평읍 양근리 269-14 2층,37.4878553444,127.4916633404,031-771-0052,2021-06-21
일반음식점,이태리면사무소,경기도 양평군 용문면 연수로 40-1,경기도 양평군 용문면 다문리 565-9,37.4910203924,127.5910740039,031-771-0117,2021-06-21
일반음식점,산골마당,경기도 양평군 서종면 내수입길 161,경기도 양평군 서종면 수입리 546-5,37.6366613267,127.3877010308,031-771-0181,2021-06-21
일반음식점,꽃밥우거지탕,경기도 양평군 옥천면 마유산로 358,경기도 양평군 옥천면 옥천리 61-3,37.5201141159,127.4817238450,031-771-0235,2021-06-21
일반음식점,(주)에스디인터내셔날나인블럭서종점,경기도 양평군 서종면 중미산로 39-9,경기도 양평군 서종면 문호리 370-9 나인블럭,37.6039633068,127.3570253953,031-771-0252,2021-06-21
일반음식점,청기와,경기도 양평군 서종면 북한강로 1162,경기도 양평군 서종면 수입리 800-2,37.6362058591,127.3658495708,031-771-0535,2021-06-21
일반음식점,역전마차,경기도 양평군 양서면 상촌길 31,경기도 양평군 양서면 용담리 259-15,37.5464829483,127.3291509789,031-771-0607,2021-06-21
일반음식점,토마토앤어니언휴게소,경기도 양평군 양평읍 경강로 2271,경기도 양평군 양평읍 백안리 233-2,37.4940712803,127.5299557771,031-771-0746,2021-06-21
일반음식점,강상백암순대국,경기도 양평군 강상면 강남로 1137,경기도 양평군 강상면 신화리 55-7,37.4704493477,127.4859202854,031-771-0979,2021-06-21
일반음식점,농가집,경기도 양평군 강상면 지례2길 6,경기도 양평군 강상면 병산리 483-2,37.4885906476,127.4688248022,031-771-0998,2021-06-21
일반음식점,네박자,경기도 양평군 양평읍 양평시장1길 5,경기도 양평군 양평읍 양근리 302-1,37.4893516597,127.4923079514,031-771-1029,2021-06-21
일반음식점,한양곰탕,경기도 양평군 강상면 강남로 910,경기도 양평군 강상면 병산리 65,37.4880699812,127.4783381481,031-771-1033,2021-06-21
일반음식점,바다식탁,경기도 양평군 양서면 경강로 1019,경기도 양평군 양서면 국수리 340-13,37.5112216082,127.3997701702,031-771-1128,2021-06-21
일반음식점,아사달돼지갈비,경기도 양평군 지평면 지평로 377,경기도 양평군 지평면 지평리 484-3 (1층),37.4768322240,127.6381741938,031-771-1130,2021-06-21
일반음식점,산채한우목장,경기도 양평군 용문면 용문시장2길 11,경기도 양평군 용문면 다문리 307-5,37.4839597857,127.5947528398,031-771-1172,2021-06-21
일반음식점,바로짬뽕,경기도 양평군 양평읍 남북로 5,경기도 양평군 양평읍 창대리 694-3,37.4833037254,127.5003054269,031-771-1185,2021-06-21
일반음식점,수곡낚시터,경기도 양평군 지평면 어은길 71,경기도 양평군 지평면 수곡리 95-3,37.4405904503,127.5999999546,031-771-1233,2021-06-21
일반음식점,민지감자탕,경기도 양평군 양동면 학둔지아래길 130,경기도 양평군 양동면 쌍학리 156-1,37.4165457704,127.7538750336,031-771-1397,2021-06-21
일반음식점,젠하이더웨이 서종,경기도 양평군 서종면 북한강로 1344,경기도 양평군 서종면 수입리 442-28,37.6464701807,127.3807828472,031-771-1469,2021-06-21
일반음식점,첼로와거문고,경기도 양평군 용문면 갈지길36번길 42,경기도 양평군 용문면 금곡리 290,37.5003385618,127.6140970481,031-771-1600,2021-06-21
일반음식점,동네포차,경기도 양평군 양평읍 양평시장1길 23,경기도 양평군 양평읍 양근리 413-1,37.4903069673,127.4903621851,031-771-1900,2021-06-21
일반음식점,형제수산,경기도 양평군 양평읍 양근로 67,경기도 양평군 양평읍 양근리 504-9,37.4983551527,127.4816838963,031-771-2021,2021-06-21
일반음식점,남춘천닭갈비,경기도 양평군 양평읍 시민로78번길 9-1,경기도 양평군 양평읍 공흥리 441-11,37.4900820168,127.5006221903,031-771-2103,2021-06-21
일반음식점,산들에농원,경기도 양평군 양서면 목왕로 5,경기도 양평군 양서면 용담리 536-10,37.5423920737,127.3238965718,031-771-2120,2021-06-21
일반음식점,오누(ONOO),경기도 양평군 양평읍 양평시장길27번길 14,경기도 양평군 양평읍 양근리 415,37.4903069179,127.4897739597,031-771-2150,2021-06-21
일반음식점,처갓집양념치킨국수리점,경기도 양평군 양서면 경강로 1015,경기도 양평군 양서면 국수리 340-3,37.5109779708,127.3994536721,031-771-2344,2021-06-21
일반음식점,광어한마리9900,경기도 양평군 양서면 북한강로 17-2,경기도 양평군 양서면 양수리 1015,37.5456498846,127.3205041182,031-771-2385,2021-06-21
일반음식점,주찬양카페,경기도 양평군 청운면 용두로 155,경기도 양평군 청운면 용두리 639-6,37.5553622059,127.7094768112,031-771-2550,2021-06-21
일반음식점,모란봉클럽,경기도 양평군 양평읍 양평시장1길 33,경기도 양평군 양평읍 양근리 420-14,37.4909378872,127.4899096192,031-771-2558,2021-06-21
일반음식점,토담골,경기도 양평군 서종면 북한강로 985,경기도 양평군 서종면 문호리 618-6,37.6248255302,127.3537670538,031-771-2656,2021-06-21
일반음식점,양수리소머리국밥,경기도 양평군 양서면 목왕로 10,경기도 양평군 양서면 용담리 534-9 외 1필지,37.5422574437,127.3242817635,031-771-2720,2021-06-21
일반음식점,용문산허브식당,경기도 양평군 용문면 태남길 47,경기도 양평군 용문면 연수리 255 외2필지,37.5289104701,127.5518357936,031-771-2766,2021-06-21
일반음식점,멕시카나양평점,경기도 양평군 양평읍 중앙로167번길 60,경기도 양평군 양평읍 백안리 875-1,37.4941918104,127.5102605692,031-771-2888,2021-06-21
일반음식점,한촌설렁탕양평용문점,경기도 양평군 용문면 용문역길 18,경기도 양평군 용문면 다문리 736-13,37.4828246943,127.5939596438,031-771-3002,2021-06-21
일반음식점,삼공팔공 식당,경기도 양평군 용문면 용문시장5길 14,경기도 양평군 용문면 다문리 325-5,37.4844551287,127.5952624666,031-771-3080,2021-06-21
일반음식점,복춘루,경기도 양평군 양평읍 시민로78번길 7,경기도 양평군 양평읍 공흥리 467-3,37.4901901817,127.5004525110,031-771-3119,2021-06-21
일반음식점,양평 용칼국수,경기도 양평군 양평읍 덕평벌말길 42-69,경기도 양평군 양평읍 덕평리 586-5,37.5041871897,127.4829949094,031-771-3120,2021-06-21
일반음식점,정아네,경기도 양평군 용문면 용문로 843,경기도 양평군 용문면 광탄리 159-5,37.5099629962,127.6333584842,031-771-3466,2021-06-21
일반음식점,독도횟집,경기도 양평군 개군면 개군로 455,경기도 양평군 개군면 부리 453-47,37.4290529684,127.5380000510,031-771-3525,2021-06-21
일반음식점,정가네,경기도 양평군 양평읍 중앙로 88,경기도 양평군 양평읍 공흥리 599-1,37.4939488774,127.4985180835,031-771-3597,2021-06-21
일반음식점,평북식당,경기도 양평군 양평읍 양근로 201,경기도 양평군 양평읍 양근리 304-4,37.4892254276,127.4917084356,031-771-3629,2021-06-21
일반음식점,오빈역장어,경기도 양평군 양평읍 덕바위길 50-3,경기도 양평군 양평읍 오빈리 253-18 외 6필지 다동,37.5048795239,127.4736378895,031-771-3632,2021-06-21
일반음식점,일행떡볶이&닭강정양평용문점,경기도 양평군 용문면 그릇고갯길 97,경기도 양평군 용문면 마룡리 155-15,37.4863178732,127.6092457460,031-771-3733,2021-06-21
일반음식점,어선장&떡봉,경기도 양평군 단월면 단월로 536-24,경기도 양평군 단월면 부안리 61,37.5821386238,127.6782697083,031-771-3888,2021-06-21
일반음식점,자담치킨,경기도 양평군 양평읍 양평시장길 39,경기도 양평군 양평읍 양근리 445-7,37.4914967069,127.4895814901,031-771-3963,2021-06-21
일반음식점,옹고집닭갈비,경기도 양평군 용문면 용문역길 7-5,경기도 양평군 용문면 다문리 732-2,37.4839694587,127.5939271442,031-771-4017,2021-06-21
일반음식점,육해공군,경기도 양평군 개군면 하자포길 3,경기도 양평군 개군면 상자포리 408-7 (1층),37.4235634428,127.5384154498,031-771-4129,2021-06-21
일반음식점,서가네보쌈족발,경기도 양평군 용문면 용문로371번길 7,경기도 양평군 용문면 다문리 726-3 외 1필지,37.4855830418,127.5937594946,031-771-4243,2021-06-21
일반음식점,포레스트펜션,경기도 양평군 단월면 석산로 777,경기도 양평군 단월면 산음리 604-3 12층,37.5959494827,127.6101081577,031-771-4471,2021-06-21
일반음식점,만빵분식,경기도 양평군 양서면 양수로150번길 7,경기도 양평군 양서면 양수리 1045,37.5448468166,127.3199400314,031-771-4556,2021-06-21
일반음식점,천호각,경기도 양평군 청운면 용두민속장터길 12-1,경기도 양평군 청운면 용두리 717-9,37.5535682938,127.7095963271,031-771-4705,2021-06-21
일반음식점,힘찬갯벌낙지,경기도 양평군 양평읍 양평시장1길 15,경기도 양평군 양평읍 양근리 351-8 1층,37.4899374658,127.4911201345,031-771-4733,2021-06-21
일반음식점,카페484,경기도 양평군 옥천면 남한강변길 241,경기도 양평군 옥천면 아신리 484-1,37.5114363504,127.4364990561,031-771-4841,2021-06-21
일반음식점,알로하오에,경기도 양평군 양서면 양수로138번길 51,경기도 양평군 양서면 양수리 548-6,37.5480412151,127.3223097010,031-771-5373,2021-06-21
일반음식점,산천초목,경기도 양평군 서종면 화서로 29,경기도 양평군 서종면 수입리 442-22,37.6454538768,127.3829948952,031-771-5485,2021-06-21
일반음식점,물래길식당,경기도 양평군 양서면 용담2길 3-1,경기도 양평군 양서면 용담리 537-7,37.5427887884,127.3239748782,031-771-5490,2021-06-21
일반음식점,남서문갈비,경기도 양평군 강상면 강남로 751-1,경기도 양평군 강상면 병산리 289-4,37.4935732113,127.4619899708,031-771-5557,2021-06-21
일반음식점,대원정육점식당,경기도 양평군 강상면 양평대교길 86,경기도 양평군 강상면 교평리 453-4 외 3필지 1층 가동,37.4830684178,127.4850017322,031-771-5589,2021-06-21
일반음식점,주식회사고은다사랑,경기도 양평군 양평읍 애곡길 31,경기도 양평군 양평읍 신애리 467-5 외 1필지,37.5174647527,127.4865338437,031-771-5848,2021-06-21
일반음식점,좋은날또오리,경기도 양평군 서종면 중미산로 212,경기도 양평군 서종면 문호리 160-9 1층,37.6034061816,127.3743713457,031-771-5998,2021-06-21
일반음식점,짬뽕의달인,경기도 양평군 양평읍 양근로 67,경기도 양평군 양평읍 양근리 504-9 외 4필지 1층,37.4983551527,127.4816838963,031-771-6101,2021-06-21
일반음식점,용문계절밥상,경기도 양평군 용문면 용문산로 304,경기도 양평군 용문면 덕촌리 145-4,37.5233720728,127.6001329737,031-771-6220,2021-06-21
일반음식점,해물짬뽕탕수육,경기도 양평군 양평읍 양지길 35,경기도 양평군 양평읍 백안리 542-32,37.4978597560,127.5158610875,031-771-6313,2021-06-21
일반음식점,머물고싶은팬션가든,경기도 양평군 용문면 연수로590번길 4,경기도 양평군 용문면 연수리 337,37.5246619742,127.5584307869,031-771-6365,2021-06-21
