,category,name,location,tag,like,pick,review,rating
444,관광지,태흥포구,남원,"['부모 ', '커플 ', '혼자 ', '친구 ', '휴식/힐링 ', '해변']",0,4,2,5
445,관광지,토끼섬,구좌,"['도보 ', '휴식 ', '부모 ', '친구 ', '커플 ', '혼자 ', '안개/흐림 ', '맑음 ', '봄 ', '여름 ', '가을 ', '겨울']",1,39,2,5
446,관광지,하멜기념비,안덕,"['문화유적지 ', '가을']",2,23,2,5
447,관광지,하예포구(예래포구),서귀포시내,"['포구 ', '해변 ', '문화유적지 ', '여름']",1,6,2,4
448,관광지,해적잠수함,한경,"['액티비티 ', '부모 ', '맑음']",2,59,2,5
449,관광지,화순금모래해수욕장담수수영장,안덕,"['해수욕장 ', '액티비티 ', '친구 ', '커플 ', '아이 ', '맑음 ', '여름']",2,10,2,3
450,관광지,화조원,애월,"['아이 ', '동물 ', '체험']",1,32,2,5
451,관광지,1112도로,제주시내,"['산 ', '드라이브 ', '흐림']",4,106,1,5
452,관광지,9.81 파크,애월,"['어린이 ', ' 레이싱 ', ' 가족 ', ' 애월 ', ' 테마파크 ', ' 액티비티']",4,145,1,5
453,관광지,가파도 마라도 정기여객선,대정,['아름다운섬나라'],1,10,1,5
454,관광지,개오름,표선,"['커플 ', '친구 ', '혼자 ', '맑음 ', '오름']",1,3,1,5
455,관광지,"고내봉(고내오름,고니오름,망오름)",애월,"['오름 ', '걷기/등산 ', '맑음 ', '봄']",0,2,1,5
456,관광지,곤흘동(곤을동) 마을터,제주시내,"['4.3 ', '문화유적지']",1,0,1,5
457,관광지,구좌 하도어촌계,구좌,"['경관/포토 ', '체험관광 ', '액티비티 ', '바릇잡이 ', '낚시']",1,13,1,5
458,관광지,귀덕연대,한림,"['문화유적지 ', '봄']",0,5,1,3
459,관광지,귀빈사,구좌,"['실내 ', '문화유적지 ', '흐림 ', '봄']",1,28,1,5
460,관광지,"그대, 나의 뮤즈 : 클림트 to 마티스",안덕,"['부모 ', '커플 ', '미술/박물관 ', '사계절 ', '전시와 행사']",2,8,1,5
461,관광지,금능포구,한림,"['포구 ', '해변 ', '문화유적지 ', '아이']",0,17,1,5
462,관광지,김녕해수욕장야영장,구좌,"['해수욕장 ', '해변 ', '액티비티 ', '아이 ', '여름 ', '야영장 ', '캠핑장']",1,15,1,5
463,관광지,김만덕기념관,제주시내,"['실내 ', '미술/박물관 ', '친구 ', '비.눈 ', '겨울']",2,18,1,4
464,관광지,납읍난대림 금산공원,애월,"['걷기/등산 ', '흐림 ', '여름']",1,9,1,5
465,관광지,노을승마장,우도,"['승마 ', '액티비티']",0,23,1,5
466,관광지,노을해안1014,한경,"['액티비티 ', '체험관광']",3,3,1,5
467,관광지,다끄네포구(용담포구),제주시내,"['커플 ', '혼자 ', '친구 ', '문화유적지 ', '해변 ', '포구']",1,6,1,5
468,관광지,당케산물(당케포구),표선,"['포구 ', '해변 ', '문화유적지']",0,7,1,5
469,관광지,대정향교,안덕,"['문화유적지 ', '흐림 ', '겨울']",0,9,1,5
470,관광지,더 플래닛(THE PLANET),서귀포시내,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '전시와 행사 ', '생태문화 ', '체험']",2,8,1,5
471,관광지,도치돌 알파카목장,애월,"['아이 ', '커플 ', '맑음 ', '흐림 ', '휴식/힐링 ', '체험관광 ', '사계절']",0,11,1,5
472,관광지,동일리포구,대정,"['포구 ', '해변 ', '문화유적지']",0,2,1,5
473,관광지,돛오름,구좌,"['오름 ', '걷기/등산']",1,11,1,5
474,관광지,돝오름(돗오름),구좌,"['커플 ', '친구 ', '혼자 ', '맑음 ', '오름']",1,5,1,5
475,관광지,뒤굽은이오름,구좌,"['커플 ', '친구 ', '맑음 ', '오름']",0,2,1,5
476,관광지,막숙,서귀포시내,"['맑음 ', '휴식/힐링 ', '여름 ', '용천수 ', '물놀이']",2,32,1,1
477,관광지,맬튼개 갯담,구좌,"['커플 ', '아이 ', '부모 ', '친구 ', '휴식/힐링 ', '해변']",0,16,1,5
478,관광지,머체왓숲길,남원,"['숲 ', ' 숲길 ', ' 피크닉 ', ' 족욕 ', ' 휴식/힐링']",2,17,1,5
479,관광지,모슬봉 (모슬개오름),대정,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '맑음 ', '오름']",0,4,1,5
480,관광지,모진이몽돌해변,추차도,"['해변 ', '경관/포토 ', '맑음 ', '여름']",0,15,1,5
481,관광지,묘산봉 (괴살메),구좌,"['친구 ', '혼자 ', '커플 ', '맑음 ', '오름']",1,1,1,5
482,관광지,무등이왓터,안덕,"['문화유적지 ', '맑음']",0,1,1,5
483,관광지,문석이오름,구좌,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '맑음 ', '오름']",1,0,1,4
484,관광지,미천굴,성산,"['동굴 ', '경관/포토 ', '커플 ', '아이 ', '맑음 ', '여름']",3,77,1,3
485,관광지,민속해안로,표선,"['해변 ', '걷기/등산 ', '혼자 ', '맑음']",0,20,1,4
486,관광지,바늘오름,조천,"['부모 ', '커플 ', '혼자 ', '친구 ', '경관/포토 ', '휴식/힐링 ', '체험관광 ', '액티비티 ', '오름 ', '사계절']",0,3,1,5
487,관광지,바람모루,서귀포시내,"['걷기/등산 ', '부모 ', '아이']",0,7,1,5
488,관광지,바이나흐튼 크리스마스 박물관,안덕,"['실내 ', '미술/박물관 ', '아이 ', '흐림 ', '겨울']",3,54,1,5
489,관광지,박성내,제주시내,"['4.3 ', '문화유적지']",1,1,1,5
490,관광지,발자국화석공원,대정,[],1,25,1,3
491,관광지,밧돌오름,구좌,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '맑음 ', '오름']",1,0,1,5
492,관광지,방선문,제주시내,"['계곡 ', '휴식/힐링 ', '봄']",0,12,1,5
493,관광지,방일리공원,제주시내,['휴식/힐링'],1,7,1,5
494,관광지,베릿네오름,중문,"['오름 ', '걷기/등산']",1,2,1,5
495,관광지,보물섬하이킹,제주시내,['액티비티'],4,4,1,5
496,관광지,볼레낭길,안덕,['걷기/등산'],0,8,1,5
497,관광지,북촌포구,제주시내,"['포구 ', '해변 ', '문화유적지 ', '맑음 ', '겨울']",1,8,1,5
498,관광지,브릭캠퍼스,제주시내,"['실내 ', '테마공원 ', '아이 ', '비.눈 ', '겨울']",17,135,1,5
499,관광지,비치미오름,구좌,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '맑음 ', '경관/포토 ', '오름']",1,4,1,5
500,관광지,산방산 수국,서귀포시내,"['산 ', '걷기/등산 ', '경관/포토 ', '친구 ', '커플 ', '맑음 ', '여름']",0,31,1,5
501,관광지,산양곶자왈,한경,"['숲길 ', '걷기/등산 ', '흐림 ', '가을']",0,15,1,5
502,관광지,산천단곰솔,제주시내,"['부모 ', '커플 ', '혼자 ', '친구 ', '휴식/힐링']",0,7,1,5
503,관광지,삼각봉,제주시내,"['부모 ', '커플 ', '혼자 ', '친구 ', '경관/포토 ', '오름 ', '사계절']",1,3,1,5
504,관광지,삼매봉,서귀포시내,"['부모 ', '커플 ', '혼자 ', '친구 ', '맑음 ', '아이 ', '경관/포토 ', '휴식/힐링 ', '오름 ', '사계절']",0,2,1,5
505,관광지,삼양해안도로,제주시내,"['해변 ', '드라이브 ', '커플 ', '맑음']",1,23,1,5
506,관광지,삼의악트레킹코스,제주시내,['걷기/등산'],0,2,1,5
507,관광지,샤이니숲길,조천,"['걷기/등산 ', '경관/포토 ', '휴식/힐링']",3,70,1,0
508,관광지,서광리 곶자왈생태탐방로,안덕,"['숲길 ', '걷기/등산 ', '흐림 ', '여름']",0,16,1,5
509,관광지,서귀포예술의전당,서귀포시내,"['예술 ', '실내 ', '미술/박물관 ', '흐림 ', '사계절']",0,3,1,5
510,관광지,서복전시관,서귀포시내,"['실내 ', '미술/박물관 ', '사계절']",0,4,1,5
511,관광지,서프라이즈테마파크,조천,"['부모 ', '아이 ', '테마공원 ', '경관/포토 ', '미술/박물관 ', '전시와 행사 ', '우수관광사업체']",2,24,1,5
512,관광지,선흘1리,조천,"['문화유적지 ', '흐림 ', '사계절']",0,0,1,5
513,관광지,성김대건신부표착기념관,한경,"['실내 ', '미술/박물관 ', '사계절']",1,6,1,3
514,관광지,성불오름,구좌,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '오름']",1,3,1,5
515,관광지,세계술박물관,표선,"['실내 ', '미술/박물관 ', '친구 ', '비.눈 ', '겨울']",2,73,1,4
516,관광지,세리월드 테마파크,서귀포시내,"['액티비티 ', '아이 ', '겨울']",6,117,1,5
517,관광지,쇠소깍제트,서귀포시내,"['해수욕장 ', '해변 ', '액티비티 ', '커플 ', '맑음 ', '여름']",1,44,1,3
518,관광지,수산저수지,애월,"['경관/포토 ', '휴식/힐링']",0,6,1,5
519,관광지,스페이스닷원,제주시내,"['체험관광 ', '카카오 ', '다음 ', '아이']",0,11,1,0
520,관광지,시크릿가든촬영지,중문,"['커플 ', '맑음 ', '경관/포토 ', '휴식/힐링']",2,120,1,5
521,관광지,신도포구,대정,"['포구 ', '해변 ', '문화유적지']",0,3,1,5
522,관광지,신비의도로카트체험장,제주시내,"['액티비티 ', '아이 ', '맑음 ', '봄']",0,49,1,5
523,관광지,쌍용굴(한림공원),한림,"['동굴 ', '경관/포토 ', '부모 ', '흐림 ', '여름']",3,64,1,5
524,관광지,썬플라워의원,한림,"['의료관광 ', ' 병원 ', ' 웰니스 ', ' 헬스케어']",1,1,1,5
525,관광지,알프스승마장포니,표선,"['승마 ', '액티비티 ', '흐림 ', '가을']",0,17,1,3
526,관광지,애월 하물,애월,"['사계절 ', '아이 ', '용천수']",1,3,1,4
527,관광지,어린이교통공원,제주시내,"['아이 ', '경관/포토 ', '테마공원 ', '액티비티 ', '체험관광']",0,4,1,0
528,관광지,오백나한,서귀포시내,"['계곡 ', '경관/포토']",0,10,1,5
529,관광지,온평리 포구,성산,"['포구 ', '해변 ', '문화유적지 ', '봄']",0,5,1,4
530,관광지,와흘본향당,조천,['문화유적지'],0,7,1,5
531,관광지,왈종미술관,서귀포시내,"['예술 ', '실내 ', '미술/박물관 ', '비.눈 ', '겨울']",0,24,1,5
532,관광지,왕이메오름,안덕,"['오름 ', '휴식/치유 ', '액티비티 ', '휴식/힐링 ', '경관/포토 ', '혼자 ', '친구 ', '맑음 ', '흐림']",0,2,1,4
533,관광지,용수항,한경,"['문화유적지 ', '일몰 ', '해변 ', '혼자 ', '친구 ', '커플 ', '올레']",1,7,1,5
534,관광지,우도박물관,우도,"['실내 ', '미술/박물관 ', '사계절']",0,16,1,3
535,관광지,우도스쿠터여행,우도,"['액티비티 ', '친구 ', '커플 ', '맑음 ', '가을']",0,36,1,5
536,관광지,우도올레보트,우도,"['올레 ', '액티비티 ', '맑음']",0,13,1,5
537,관광지,원수악,안덕,"['커플 ', '친구 ', '맑음 ', '오름']",0,2,1,5
538,관광지,월대천,제주시내,"['아이 ', '휴식/힐링 ', '여름']",0,8,1,5
539,관광지,월령포구,한림,"['커플 ', '친구 ', '일몰 ', '올레 ', '문화유적지 ', '포구']",0,1,1,4
540,관광지,유건에오름,성산,"['오름 ', '걷기/등산']",1,2,1,5
541,관광지,이덕구 산전,조천,"['4.3 ', '문화유적지']",1,1,1,5
542,관광지,"자배봉(자배오름,망오름)",남원,"['오름 ', '걷기/등산']",0,2,1,5
543,관광지,절부암,한경,"['해변 ', '걷기/등산 ', '맑음']",0,2,1,4
544,관광지,정주항,조천,"['항구 ', '맑음']",0,6,1,5
545,음식점,제주901,제주시내,"['커플 ', '친구 ', '아이 ', '부모 ', '맑음 ', '경관/포토 ', '휴식/힐링 ', '실내 ', '사계절 ', '휴식/치유']",3,4,1,5
546,관광지,제주난타,제주시내,"['공연 ', '실내 ', '여자 ', '남자 ', '부모 ', '친구 ', '커플 ', '전시/행사 ', '비/바람/눈']",1,39,1,5
547,관광지,제주라프 짚라인,조천,"['액티비티 ', '친구 ', '맑음 ', '여름 ', '가을']",3,143,1,5
548,관광지,제주롯데스카이힐컨트리클럽,서귀포시내,"['골프 ', '액티비티']",0,0,1,5
549,쇼핑,제주민속식품,구좌,"['특산품 ', '체험관광 ', '6차산업']",0,10,1,5
550,관광지,제주바다체험장,구좌,"['아이 ', '사계절 ', '체험관광']",1,15,1,4
551,관광지,제주성지,제주시내,"['문화유적지 ', '맑음']",0,17,1,3
552,관광지,제주스쿠터여행,제주시내,"['액티비티 ', '친구 ', '커플 ', '맑음']",1,18,1,5
553,관광지,제주승마공원,애월,"['승마 ', '액티비티 ', '친구 ', '커플']",1,52,1,5
554,관광지,제주올레 12코스,대정,"['올레 ', '걷기/등산 ', '친구 ', '혼자 ', '봄 ', '가을']",3,3,1,5
555,관광지,제주올레 13코스,한경,"['올레 ', '걷기/등산 ', '친구 ', '혼자 ', '봄']",1,11,1,3
556,관광지,제주올레 15-B코스,한림,"['커플 ', '친구 ', '혼자 ', '맑음 ', '올레 ', '봄 ', '가을']",0,17,1,5
557,관광지,제주올레 18-1코스,추차도,"['올레 ', '걷기/등산 ', '친구 ', '혼자 ', '봄 ', '가을']",1,11,1,5
558,관광지,제주워터월드,서귀포시내,"['부모 ', '친구 ', '아이 ', '맑음 ', '액티비티']",1,20,1,5
559,관광지,제주제트,서귀포시내,"['해수욕장 ', '액티비티 ', '맑음']",2,30,1,5
560,관광지,제주카트클럽,한림,"['커플 ', '친구 ', '아이 ', '맑음 ', '액티비티']",0,27,1,5
561,관광지,제주항일기념관,조천,"['실내 ', '미술/박물관 ', '흐림 ', '겨울']",0,16,1,5
562,관광지,제주향교,제주시내,"['문화유적지 ', '부모 ', '맑음']",0,19,1,5
563,관광지,좌보미오름,표선,"['커플 ', '친구 ', '혼자 ', '맑음 ', '오름']",0,6,1,5
564,관광지,지그리오름 (큰지그리),조천,"['오름 ', '걷기/등산']",0,4,1,5
565,관광지,지포뮤지엄,성산,"['실내 ', '미술/박물관 ', '친구 ', '커플 ', '비.눈 ', '사계절']",3,20,1,5
566,관광지,차귀도요트,한경,"['요트 ', '액티비티 ', '부모 ', '맑음']",1,17,1,5
567,관광지,차귀도유람선,한경,"['차귀도 ', ' 유람선 ', ' 둘레길 ', '차귀도유람선 ', '섬여행']",1,7,1,4
568,관광지,참살이마을 명도암 농어촌체험마을,제주시내,"['체험관광 ', '친구 ', '커플 ', '흐림 ', '사계절']",0,3,1,5
569,관광지,"천아오름(틍낭오름,天娥岳)",애월,"['오름 ', '걷기/등산 ', '친구 ', '아이 ', '흐림']",0,1,1,3
570,관광지,천지연기정길,서귀포시내,"['폭포 ', '걷기/등산']",0,11,1,4
571,관광지,추사 유배길 - 2코스 인연의 길,한경,"['걷기/등산 ', '봄 ', '가을']",0,9,1,5
572,관광지,추자도 숭어체험장,추차도,"['커플 ', '친구 ', '체험관광 ', '액티비티 ', '청년 ', '휴식/치유 ', '경관/포토']",1,6,1,5
573,관광지,케이제주씨워킹,대정,"['해수욕장 ', '액티비티 ', '친구 ', '커플 ', '맑음 ', '여름']",1,58,1,5
574,관광지,큰바리메오름,애월,"['오름 ', '사계절 ', '청년 ', '휴식/힐링 ', '친구 ', '커플 ', '혼자']",0,3,1,5
575,관광지,타보카 월정리투명카약,구좌,"['액티비티 ', '커플 ', '맑음']",2,97,1,5
576,관광지,통오름,성산,"['오름 ', '청년 ', '중/장년 ', '휴식/치유 ', '경관/포토 ', '액티비티 ', '친구 ', '혼자 ', '커플']",2,2,1,5
577,관광지,"판포오름 (널개오름, 板浦岳)",한경,"['오름 ', '걷기/등산']",0,3,1,5
578,숙박,팜핑제주,서귀포시내,"['야영장 ', '캠핑장']",1,0,1,3
579,관광지,평화통일 불사리탑,조천,"['문화유적지 ', '맑음']",1,1,1,3
580,관광지,포도갤러리 in 포도호텔,안덕,"['예술 ', '실내 ', '미술/박물관 ', '비.눈 ', '겨울']",1,8,1,5
581,관광지,프랑스샤르망,한림,"['실내 ', '미술/박물관 ', '비.눈 ', '흐림 ', '사계절']",1,13,1,5
582,관광지,피규어뮤지엄 제주,안덕,"['실내 ', '테마공원 ', '아이 ', '비.눈 ', '흐림 ', '겨울']",5,144,1,5
583,관광지,핀크스 골프클럽,안덕,"['골프 ', '액티비티']",2,0,1,4
584,관광지,한국야구명예전당(야구박물관),서귀포시내,"['실내 ', '미술/박물관 ', '비.눈']",0,10,1,3
585,관광지,한울랜드,구좌,"['부모 ', '아이 ', '맑음 ', '체험관광 ', '액티비티 ', '실내']",0,12,1,5
586,관광지,해거름전망대,한경,"['경관/포토 ', '맑음']",0,38,1,5
587,관광지,해녀의 태왁,구좌,"['체험관광 ', '아이 ', '사계절']",2,0,1,5
588,관광지,행원육상양식단지,구좌,"['휴식/힐링 ', '산책 ', ' 해변']",1,8,1,5
589,관광지,화북비석거리,제주시내,['문화유적지'],1,6,1,5
590,관광지,(주)제주해양레저 투명카약,애월,"['해수욕장 ', '액티비티 ', '친구 ', '커플 ', '맑음']",1,73,0,0
591,관광지,4·3해원방사탑,제주시내,"['4.3 ', '문화유적지']",1,1,0,0
592,관광지,9연대 본부 옛터,대정,"['4.3 ', '문화유적지']",1,0,0,0
593,관광지,SM 디지털아트 뮤지엄,애월,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '사계절']",0,6,0,0
594,관광지,THE WE,서귀포시내,"['의료관광 ', ' 병원 ', ' 웰니스 ', ' 헬스케어']",0,0,0,0
595,관광지,WE호텔 웰니스센터,서귀포시내,"['위호텔 ', ' 웰니스 ', ' 수치료']",1,0,0,0
596,관광지,가마오름,한경,"['오름 ', '걷기/등산']",0,15,0,0
597,관광지,가마오름 진지동굴,한경,"['친구 ', '아이 ', '문화유적지 ', '동굴']",0,18,0,0
598,관광지,가메오름,애월,"['오름 ', '걷기/등산 ', '맑음']",0,5,0,0
599,관광지,가뫼물(제주농촌생태체험농장),남원,"['가뫼물 ', ' 체험농장 ', ' 웰니스']",2,0,0,0
600,관광지,가문이오름(감은이오름),표선,"['커플 ', '혼자 ', '친구 ', '맑음 ', '오름 ', '가을']",1,0,0,0
601,관광지,가세오름,표선,"['오름 ', '걷기/등산']",1,0,0,0
602,관광지,가파초등학교 마라분교장,마라도,"['경관/포토 ', '맑음 ', '사계절']",0,0,0,0
603,관광지,각시바우오름,서귀포시내,"['커플 ', '친구 ', '혼자 ', '맑음 ', '오름']",0,1,0,0
604,관광지,간세공방,서귀포시내,"['실내 ', '액티비티 ', '비.눈 ', '사계절']",1,21,0,0
605,관광지,감귤상웨빵 체험,남원,"['친구 ', '커플 ', '체험관광 ', '감귤 ', '감귤상웨빵 ', '제주 전통 빵']",0,14,0,0
606,관광지,감수굴 밭담길,구좌,"['걷기/등산 ', '맑음']",0,6,0,0
607,관광지,갑자기 히어로즈 벽화길,애월,"['경관/포토 ', '테마공원 ', '커플 ', '친구 ', '아이']",1,11,0,0
608,관광지,갓전시관[임시휴관중],조천,"['실내 ', '미술/박물관 ', '부모 ', '비.눈 ', '사계절']",0,8,0,0
609,관광지,강병대교회,대정,"['실내 ', '문화유적지 ', '가을']",0,5,0,0
610,관광지,강정어촌계,서귀포시내,"['경관/포토 ', '체험관광 ', '해변 ', ' 바릇잡이']",1,18,0,0
611,관광지,개오리오름,제주시내,"['커플 ', '친구 ', '맑음 ', '오름']",0,0,0,0
612,관광지,갤러리2 중선농원,제주시내,"['혼자 ', '미술/박물관 ', '사계절 ', '전시 ', '예술 ', '문화 ', '카페']",1,9,0,0
613,관광지,거린오름 (북오름),안덕,"['오름 ', '걷기/등산']",0,2,0,0
614,관광지,거믄여해안경승지,서귀포시내,"['해변 ', '경관/포토 ', '맑음']",0,24,0,0
615,관광지,거인의 정원,제주시내,"['예술 ', ' 갤러리 ', ' 실내 ', ' 카페']",0,3,0,0
616,관광지,거친오름,제주시내,"['부모 ', '커플 ', '혼자 ', '친구 ', '맑음 ', '오름']",1,4,0,0
617,관광지,건강장수마을 산양리 농어촌체험마을,한경,"['체험관광 ', '아이 ', '흐림 ', '사계절']",0,2,0,0
618,관광지,걸매예술마을,서귀포시내,"['예술 ', '커플 ', '가을']",0,31,0,0
619,관광지,걸서악오름,남원,"['친구 ', '맑음 ', '경관/포토 ', '오름']",0,0,0,0
620,관광지,게우지코지,서귀포시내,"['커플 ', '혼자 ', '친구 ', '경관/포토 ', '올레']",3,19,0,0
621,관광지,고근산(고공산),서귀포시내,"['일출 ', '오름 ', '걷기/등산 ', '맑음']",1,2,0,0
622,관광지,고내리 다락쉼터,애월,"['쉼터 ', ' 공원 ', ' 해안도로']",0,3,0,0
623,음식점,고마워토토 아뜰리에,애월,"['커피 ', '쿠킹체험 ', '쿠키 ', '라자냐 ', '치킨']",1,21,0,0
624,관광지,고사리숲,애월,"['체험관광 ', '아이 ', '화장품']",0,6,0,0
625,관광지,고살리숲길,서귀포시내,"['친구 ', '혼자 ', '맑음 ', '걷기/등산 ', '트레킹 ', '계곡']",0,22,0,0
626,관광지,고포잇다이브센터,서귀포시내,"['체험관광 ', '액티비티']",0,1,0,0
627,관광지,고흐의 정원,성산,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '사계절 ', '미술 ', '체험전시']",0,22,0,0
628,관광지,곤물,안덕,"['계곡 ', '문화유적지']",1,2,0,0
629,관광지,골프탕탕,안덕,"['골프 ', '액티비티 ', '친구 ', '커플']",0,7,0,0
630,관광지,곽지패총,애월,['문화유적지'],0,2,0,0
631,관광지,관음사 군 주둔지 옛터,제주시내,"['4.3 ', '문화유적지']",1,1,0,0
632,관광지,관음사 야영장,제주시내,"['캠핑 ', ' 관음사 ', ' 한라산']",2,1,0,0
633,관광지,관음사 템플스테이,제주시내,"['템플스테이 ', '휴식/힐링 ', '커플 ', '흐림 ', '사계절']",2,2,0,0
634,관광지,광령귤나무,애월,['겨울'],0,6,0,0
635,관광지,구엄포구,애월,"['포구 ', '해변 ', '문화유적지 ', '맑음']",0,13,0,0
636,관광지,굴동포구,구좌,"['포구 ', '해변 ', '문화유적지']",0,2,0,0
637,관광지,굿다이버,서귀포시내,"['스쿠버다이빙 ', ' 해양레저 ', ' 체험 ', ' 액티비티']",1,7,0,0
638,관광지,궁대오름(궁대악),성산,"['부모 ', '커플 ', '친구 ', '경관/포토 ', '휴식/힐링 ', '테마공원 ', '오름 ', '사계절 ', '청년 ', '중/장년']",0,3,0,0
639,관광지,귤빛캠핑장,조천,"['야영장 ', '캠핑장 ', '액티비티 ', '커플 ', '맑음 ', '여름']",1,1,0,0
640,관광지,그랑블루호(선상낚시),남원,"['낚시 ', '액티비티 ', '커플']",0,12,0,0
641,관광지,금덕무환자나무및팽나무군락,애월,['문화유적지'],0,2,0,0
642,관광지,금룡사,구좌,"['실내 ', '휴식/힐링 ', '사계절']",1,1,0,0
643,관광지,금룡사 템플스테이,구좌,"['템플스테이 ', '실내 ', '휴식/힐링 ', '커플 ', '흐림 ', '사계절']",1,6,0,0
644,관광지,금붕사,구좌,"['문화유적지 ', ' 사찰 ', ' 휴식 ', ' 절']",0,1,0,0
645,관광지,금성포구,애월,"['포구 ', '해변 ', '문화유적지']",0,2,0,0
646,관광지,기독교순례길 1코스(순종의길),애월,"['걷기/등산 ', '흐림 ', '봄 ', '가을']",0,2,0,0
647,관광지,기독교순례길 2코스(순교의길),한림,"['걷기/등산 ', '봄 ', '가을']",1,9,0,0
648,관광지,기독교순례길 3코스(사명의길),한림,"['걷기 ', '봄 ', '가을']",0,6,0,0
649,관광지,기독교순례길 4코스(화해의길),대정,"['걷기/등산 ', '흐림 ', '봄 ', '가을']",0,5,0,0
650,관광지,김녕 청굴물,구좌,"['여름 ', '액티비티']",0,20,0,0
651,관광지,김녕사굴,구좌,"['동굴 ', '문화유적지']",9,44,0,0
652,관광지,김녕항,구좌,"['지질공원 ', '해변 ', '혼자 ', '맑음']",0,6,0,0
653,관광지,김서프제주,서귀포시내,"['서핑 ', ' 중문 ', ' 해양스포츠']",2,1,0,0
654,관광지,김영수도서관,제주시내,"['도서관 ', ' 원도심도시재생사업']",0,0,0,0
655,관광지,김택화미술관,조천,"[' 미술관 ', ' 제주풍경 ', ' 화방']",0,2,0,0
656,관광지,까끄래기오름,조천,"['커플 ', '혼자 ', '친구 ', '맑음 ', '경관/포토 ', '휴식/힐링 ', '테마공원 ', '액티비티 ', '가을 ', '오름']",0,5,0,0
657,관광지,까망고띠,조천,"['실내 ', '체험관광 ', '비.눈 ', '흐림 ', '사계절']",0,6,0,0
658,관광지,꿈바당 어린이도서관,제주시내,['아이'],0,0,0,0
659,관광지,나바론절벽,추차도,"['산 ', '경관/포토 ', '가을']",0,9,0,0
660,관광지,남내소,남원,"['커플 ', '친구 ', '아이 ', '휴식/힐링 ', '경관/포토']",0,18,0,0
661,관광지,남두연대,애월,"['부모 ', '아이 ', '문화유적지']",0,2,0,0
662,관광지,남문지못,대정,['문화유적지'],1,8,0,0
663,관광지,남수각 하늘길 벽화거리,제주시내,"['커플 ', '경관/포토 ', '커플스냅']",0,0,0,0
664,관광지,남원 위미2리 어촌계,남원,"['경관/포토 ', '체험관광 ', '해변 ', '바릇잡이 ', '올레5코스']",0,7,0,0
665,관광지,내창트레킹,남원,"['친구 ', '혼자 ', '맑음 ', '걷기/등산 ', '체험관광 ', '내창트레킹 ', '효돈천']",0,2,0,0
666,관광지,농개,성산,"['맑음 ', '휴식/힐링 ', '여름 ', '해변 ', '올레 ', '물놀이 ', '용천수 ', '낚시']",0,12,0,0
667,관광지,누운오름(한림읍),한림,"['오름 ', '걷기/등산 ', '친구']",0,1,0,0
668,관광지,눈물의십자가,추차도,"['문화유적지 ', '맑음']",1,11,0,0
669,관광지,느지리오름(망오름),한림,"['맑음 ', '걷기/등산']",0,6,0,0
670,관광지,다랑쉬마을,구좌,"['4.3 ', '문화유적지']",2,1,0,0
671,관광지,다려도,조천,"['경관/포토 ', '휴식/힐링 ', '해변']",0,3,0,0
672,관광지,단산과 방사탑,대정,"['오름 ', '문화유적지']",0,4,0,0
673,관광지,당오름(안덕면),안덕,"['오름 ', '걷기/등산']",0,1,0,0
674,관광지,대림리선돌,한림,['문화유적지'],0,0,0,0
675,관광지,대수포구,한림,"['포구 ', '해변 ', '문화유적지']",0,1,0,0
676,관광지,"대왕산 (왕뫼, 왕메, 왕미)",성산,"['부모 ', '커플 ', '혼자 ', '친구 ', '맑음 ', '오름 ', '아이']",0,0,0,0
677,관광지,대유ATV수렵사격랜드,서귀포시내,"['권총 ', ' 클레이 ', ' 라이플 사격 ', ' ATV']",1,22,0,0
678,관광지,대정면 4.3사건 위령비,대정,"['4.3 ', '문화유적지']",1,1,0,0
679,관광지,대정현역사자료전시관,대정,"['친구 ', '아이 ', '문화공간 ', '전시관']",0,2,0,0
680,관광지,더마카트,한림,"['부모 ', '아이 ', '커플 ', '체험관광 ', '액티비티']",1,48,0,0
681,관광지,더힐하우스스파,한림,"['힐링 ', ' 웰니스 ', ' 스파']",1,2,0,0
682,관광지,덕천리 팔자 좋아 길,구좌,['걷기/도보'],0,28,0,0
683,관광지,도두동 무지개 해안도로,제주시내,"['친구 ', '경관/포토 ', '드라이브 ', '우정스냅']",10,192,0,0
684,관광지,도령모루,제주시내,"['4.3 ', '문화유적지']",1,0,0,0
685,관광지,도리미오름,구좌,"['부모 ', '커플 ', '혼자 ', '친구 ', '아이 ', '맑음 ', '오름']",1,0,0,0
686,관광지,독자봉,성산,"['커플 ', '친구 ', '아이 ', '맑음 ', '오름']",1,2,0,0
687,관광지,돈대산,추차도,"['커플 ', '친구 ', '맑음 ', '오름']",0,2,0,0
688,관광지,돈대산산림휴양산책로,추차도,"['산 ', '걷기/등산 ', '흐림 ', '맑음']",0,5,0,0
689,숙박,돌고래하우스(캠핑장),서귀포시내,"['야영장 ', '캠핑장']",1,0,0,0
